"function";"bitsAmount";"oldMethod";"ourMethod"
"or";1195;0,001964993476867676;0,00929999828338623
"and";1195;0,00191800057888031;0,007802502512931824
"getBestSegments";1195;0,06420150399208069;0,017242492437362672
"or";1196;0,001963508129119873;0,009295999407768249
"and";1196;0,0019375020265579223;0,0077819997072219845
"getBestSegments";1196;0,06230949521064758;0,017448503971099854
"or";1197;0,001930498480796814;0,008432000875473022
"and";1197;0,0028199994564056395;0,007686501741409302
"getBestSegments";1197;0,05602650225162506;0,01628300666809082
"or";1198;0,0019170022010803222;0,008327499628067017
"and";1198;0,0031700032949447633;0,007785499095916748
"getBestSegments";1198;0,05572848618030548;0,017758508920669557
"or";1199;0,0019304955005645752;0,008348506093025208
"and";1199;0,0020099955797195433;0,008835502862930299
"getBestSegments";1199;0,05493198275566101;0,017592511773109436
"or";1200;0,001921999454498291;0,009684501886367798
"and";1200;0,0018710023164749145;0,007675999999046326
"getBestSegments";1200;0,05679701566696167;0,01779901385307312
"or";1201;0,0020160013437271118;0,008751503229141235
"and";1201;0,001962496638298035;0,00958549976348877
"getBestSegments";1201;0,0597680139541626;0,018516986966133117
"or";1202;0,001965992450714111;0,008577998280525207
"and";1202;0,0019165003299713135;0,007830999493598938
"getBestSegments";1202;0,05970550239086151;0,01727298676967621
"or";1203;0,001995498538017273;0,010210497379302979
"and";1203;0,0019324946403503419;0,007875500321388245
"getBestSegments";1203;0,06297050416469574;0,01792248845100403
"or";1204;0,0019989973306655884;0,009864999651908875
"and";1204;0,0019279998540878297;0,00786699891090393
"getBestSegments";1204;0,0626735132932663;0,017989489436149596
"or";1205;0,0019930016994476316;0,009601999521255494
"and";1205;0,0019334954023361205;0,007854496836662292
"getBestSegments";1205;0,05803299009799957;0,017462494373321532
"or";1206;0,001974501013755798;0,008538501858711243
"and";1206;0,0028235012292861937;0,007852497100830079
"getBestSegments";1206;0,05887950003147125;0,017552496790885927
"or";1207;0,0019249963760375978;0,008487005233764649
"and";1207;0,001993994116783142;0,0077465009689331055
"getBestSegments";1207;0,05710399031639099;0,01664502441883087
"or";1208;0,0019999974966049194;0,008397496938705444
"and";1208;0,0018934941291809083;0,009182500839233398
"getBestSegments";1208;0,05615149199962616;0,01866850197315216
"or";1209;0,002859001159667969;0,00851550042629242
"and";1209;0,0019164955615997314;0,007915498614311218
"getBestSegments";1209;0,06035902202129364;0,017301982045173647
"or";1210;0,001989005208015442;0,008556501269340515
"and";1210;0,0027535033226013185;0,007914499044418336
"getBestSegments";1210;0,0653175175189972;0,017660992741584777
"or";1211;0,0019749897718429566;0,008679500818252563
"and";1211;0,0019355010986328125;0,007973501086235046
"getBestSegments";1211;0,06360599875450135;0,017840991020202635
"or";1212;0,001954001188278198;0,008488001823425293
"and";1212;0,0019025015830993653;0,009426003694534302
"getBestSegments";1212;0,056032501459121704;0,01792100250720978
"or";1213;0,0019534993171691894;0,008522499203681946
"and";1213;0,0019695019721984864;0,009024497866630555
"getBestSegments";1213;0,05572200298309326;0,01640548765659332
"or";1214;0,0020944947004318238;0,00874850332736969
"and";1214;0,0021899944543838502;0,008118003010749816
"getBestSegments";1214;0,0584790050983429;0,02123099684715271
"or";1215;0,001958994269371033;0,00856200337409973
"and";1215;0,0019335007667541503;0,007956002354621888
"getBestSegments";1215;0,06115300178527832;0,016840495467185974
"or";1216;0,001972002387046814;0,008559000492095948
"and";1216;0,0019319999217987062;0,007884501218795777
"getBestSegments";1216;0,05977098166942597;0,016714518666267397
"or";1217;0,002844502329826355;0,008660005331039429
"and";1217;0,0019404983520507812;0,007902495265007019
"getBestSegments";1217;0,0642345005273819;0,018715510368347166
"or";1218;0,0019864970445632934;0,008626499176025391
"and";1218;0,001947498917579651;0,007931494116783143
"getBestSegments";1218;0,059424984455108645;0,019131500124931335
"or";1219;0,0019729971885681153;0,010005998611450195
"and";1219;0,0019204962253570558;0,00819600760936737
"getBestSegments";1219;0,057356017827987674;0,016650989651679993
"or";1220;0,0031209981441497805;0,008489001989364624
"and";1220;0,003248504400253296;0,007766501307487488
"getBestSegments";1220;0,055219498872756956;0,01763900101184845
"or";1221;0,001961996555328369;0,009900999665260314
"and";1221;0,0019154983758926391;0,008941996693611145
"getBestSegments";1221;0,05579751670360565;0,01829499363899231
"or";1222;0,001977000832557678;0,010344498157501221
"and";1222;0,0019240009784698487;0,008123496770858765
"getBestSegments";1222;0,05791998863220215;0,018934997916221618
"or";1223;0,001981499195098877;0,008959005475044251
"and";1223;0,001991994380950928;0,008807994723320008
"getBestSegments";1223;0,05656099259853363;0,018148508071899414
"or";1224;0,002012503743171692;0,009519497752189637
"and";1224;0,0019594961404800415;0,007975503206253051
"getBestSegments";1224;0,057853997945785524;0,017867996096611022
"or";1225;0,0028055042028427126;0,008800500631332397
"and";1225;0,0019590020179748534;0,008000996708869935
"getBestSegments";1225;0,060162999629974366;0,01682348668575287
"or";1226;0,002063503861427307;0,010146997570991516
"and";1226;0,0019285017251968383;0,008251498937606811
"getBestSegments";1226;0,05718550086021423;0,019166003465652465
"or";1227;0,0020060014724731447;0,008911001682281493
"and";1227;0,0019384956359863282;0,008314006328582764
"getBestSegments";1227;0,05731700241565704;0,020285512804985046
"or";1228;0,001995996832847595;0,010066498517990113
"and";1228;0,00194050133228302;0,007980005741119385
"getBestSegments";1228;0,058830502033233645;0,018787993788719176
"or";1229;0,002036505341529846;0,008748998641967773
"and";1229;0,0019829988479614256;0,008049994111061096
"getBestSegments";1229;0,05838798761367798;0,019008008241653444
"or";1230;0,003011002540588379;0,008794500827789306
"and";1230;0,0019864976406097413;0,009206503033638
"getBestSegments";1230;0,06007601141929626;0,018126503229141236
"or";1231;0,0020210069417953493;0,008772997260093689
"and";1231;0,0019609999656677248;0,00799600601196289
"getBestSegments";1231;0,060172006487846375;0,017650002241134645
"or";1232;0,002050502896308899;0,008779500722885131
"and";1232;0,00279350221157074;0,00807700216770172
"getBestSegments";1232;0,0675809907913208;0,017785993814468385
"or";1233;0,0020900022983551024;0,008724502325057983
"and";1233;0,001941995620727539;0,007910502552986145
"getBestSegments";1233;0,059536508321762084;0,018162495493888854
"or";1234;0,003231000304222107;0,008687999248504639
"and";1234;0,0019259977340698243;0,007957501411437988
"getBestSegments";1234;0,05655600011348724;0,01668898582458496
"or";1235;0,003380504250526428;0,008751003742218018
"and";1235;0,001954495906829834;0,009146499037742615
"getBestSegments";1235;0,05734449505805969;0,016930490136146545
"or";1236;0,003091994524002075;0,008851993083953857
"and";1236;0,001976999640464783;0,008105505108833313
"getBestSegments";1236;0,0640465098619461;0,0193229877948761
"or";1237;0,0020564961433410644;0,008790000677108764
"and";1237;0,001989498734474182;0,008216497898101806
"getBestSegments";1237;0,06932198226451874;0,017201493382453917
"or";1238;0,002057499885559082;0,008861497044563293
"and";1238;0,0019919979572296143;0,008096503615379334
"getBestSegments";1238;0,06832401931285859;0,017184998989105225
"or";1239;0,0020754915475845338;0,010004504323005677
"and";1239;0,0020010000467300415;0,008228997588157655
"getBestSegments";1239;0,06528502225875854;0,019689990878105162
"or";1240;0,0020575040578842164;0,008981997966766358
"and";1240;0,002003998756408691;0,009500001072883606
"getBestSegments";1240;0,061274505853652954;0,01721198797225952
"or";1241;0,0020730084180831908;0,00882699728012085
"and";1241;0,00294350266456604;0,00815000057220459
"getBestSegments";1241;0,06728850185871124;0,01716249942779541
"or";1242;0,002030002474784851;0,008719501495361328
"and";1242;0,001969999670982361;0,008024495840072633
"getBestSegments";1242;0,060481996536254884;0,017297003269195557
"or";1243;0,0020284980535507204;0,009887004494667053
"and";1243;0,002032498121261597;0,008197997212409974
"getBestSegments";1243;0,060902989506721496;0,018509005904197694
"or";1244;0,001999500393867493;0,008798494935035706
"and";1244;0,0032720035314559937;0,007996993064880371
"getBestSegments";1244;0,05837450325489044;0,017055508494377137
"or";1245;0,0020765054225921633;0,008737001419067383
"and";1245;0,0019439935684204101;0,00796449601650238
"getBestSegments";1245;0,058719494342803956;0,018300499320030212
"or";1246;0,0020084899663925172;0,008678498268127442
"and";1246;0,0019429969787597657;0,009363999366760254
"getBestSegments";1246;0,058944489359855655;0,018386011123657228
"or";1247;0,002043495774269104;0,008878002166748047
"and";1247;0,0019515013694763183;0,008103002905845641
"getBestSegments";1247;0,058611995577812194;0,01976251244544983
"or";1248;0,003135996460914612;0,008765000104904174
"and";1248;0,0019570004940032957;0,008168001770973205
"getBestSegments";1248;0,05680050432682037;0,020105491876602172
"or";1249;0,0020059984922409057;0,00919499933719635
"and";1249;0,0019699937105178834;0,008037499785423279
"getBestSegments";1249;0,05691649079322815;0,01816402554512024
"or";1250;0,0021355015039443968;0,00910649836063385
"and";1250;0,002058000564575195;0,008069998025894165
"getBestSegments";1250;0,05846200942993164;0,02021050751209259
"or";1251;0,00203200101852417;0,009360501170158386
"and";1251;0,002052500247955322;0,009618496298789978
"getBestSegments";1251;0,06046199977397919;0,019609506130218505
"or";1252;0,002076004147529602;0,0089389967918396
"and";1252;0,002017999291419983;0,009273000955581666
"getBestSegments";1252;0,0588865065574646;0,019278504848480225
"or";1253;0,0020710009336471556;0,008995503783226014
"and";1253;0,00200850248336792;0,008216999173164367
"getBestSegments";1253;0,06544449806213379;0,01986650049686432
"or";1254;0,002062500715255737;0,008977500796318054
"and";1254;0,002013509273529053;0,010720497369766236
"getBestSegments";1254;0,06243049085140228;0,019201005697250365
"or";1255;0,0020645010471343995;0,009034499526023865
"and";1255;0,0020064979791641234;0,009213504791259765
"getBestSegments";1255;0,06908700168132782;0,017375504970550536
"or";1256;0,00205100417137146;0,008910499215126037
"and";1256;0,0019795006513595582;0,008106502890586852
"getBestSegments";1256;0,06011998653411865;0,01731701135635376
"or";1257;0,002033001184463501;0,008856500387191773
"and";1257;0,0019619959592819215;0,008089494109153748
"getBestSegments";1257;0,05923799872398376;0,019371998310089112
"or";1258;0,0020949983596801757;0,00882750391960144
"and";1258;0,001957997679710388;0,009675500988960266
"getBestSegments";1258;0,05815252304077148;0,0186504852771759
"or";1259;0,0020200008153915404;0,010020992159843445
"and";1259;0,0020100009441375733;0,008132503032684327
"getBestSegments";1259;0,05821850299835205;0,01950900077819824
"or";1260;0,0034495043754577638;0,009136996269226073
"and";1260;0,002217501997947693;0,008871004581451417
"getBestSegments";1260;0,06194600641727448;0,02328698933124542
"or";1261;0,0020970010757446287;0,009230502843856812
"and";1261;0,002027997970581055;0,00841099739074707
"getBestSegments";1261;0,06590350329875946;0,01880099833011627
"or";1262;0,002112498879432678;0,010484999418258667
"and";1262;0,002038993239402771;0,008361003398895263
"getBestSegments";1262;0,06134799599647522;0,01914750337600708
"or";1263;0,0020915043354034425;0,00905949890613556
"and";1263;0,0020320045948028563;0,00921150267124176
"getBestSegments";1263;0,06335200071334839;0,017628998756408693
"or";1264;0,0021000027656555174;0,010191500186920166
"and";1264;0,0021449995040893556;0,008424998521804809
"getBestSegments";1264;0,06349301934242249;0,018711994290351867
"or";1265;0,002089996933937073;0,009151495695114135
"and";1265;0,0020239996910095216;0,008773007988929748
"getBestSegments";1265;0,062391509413719175;0,0195300030708313
"or";1266;0,0020825016498565675;0,010986002087593079
"and";1266;0,002021995782852173;0,008327000141143799
"getBestSegments";1266;0,06125352323055267;0,0175904780626297
"or";1267;0,002088501453399658;0,009134495258331298
"and";1267;0,0020519995689392088;0,009677003622055053
"getBestSegments";1267;0,06234298884868622;0,019039499163627623
"or";1268;0,0021879959106445314;0,009136503338813782
"and";1268;0,002963000535964966;0,009921489357948303
"getBestSegments";1268;0,06952502429485322;0,017697977423667906
"or";1269;0,0020984995365142824;0,009097497463226318
"and";1269;0,002041499614715576;0,00945899248123169
"getBestSegments";1269;0,06347250163555146;0,02044100046157837
"or";1270;0,0021174979209899903;0,009116994142532349
"and";1270;0,0020349973440170286;0,008406509160995484
"getBestSegments";1270;0,06112849414348602;0,02037998676300049
"or";1271;0,003536495566368103;0,009174002408981323
"and";1271;0,0020454996824264527;0,009734999537467957
"getBestSegments";1271;0,06004849553108215;0,020147005319595335
"or";1272;0,0033210039138793944;0,009176003336906434
"and";1272;0,002053501009941101;0,008351001739501953
"getBestSegments";1272;0,06540800034999847;0,01879449963569641
"or";1273;0,0021240019798278807;0,009100497961044311
"and";1273;0,0020575004816055296;0,008419500589370727
"getBestSegments";1273;0,0653239893913269;0,01790750741958618
"or";1274;0,002116997838020325;0,009687002301216125
"and";1274;0,002282002568244934;0,009442002177238465
"getBestSegments";1274;0,06195348680019379;0,02034450113773346
"or";1275;0,0021054965257644655;0,009209498167037963
"and";1275;0,002042996883392334;0,008366500735282898
"getBestSegments";1275;0,06585449039936066;0,017921509742736815
"or";1276;0,0020959997177124024;0,009176503419876098
"and";1276;0,0020450055599212646;0,008407502770423889
"getBestSegments";1276;0,0640209984779358;0,018914509415626526
"or";1277;0,0021355009078979493;0,009185999631881714
"and";1277;0,002079002857208252;0,009858503341674804
"getBestSegments";1277;0,0636109972000122;0,019217021465301513
